NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                                         MESSAGE
kube-system   10m         Warning   FailedCreatePodSandBox           pod/coredns-5c5cd8fc79-kd8nk                   Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_coredns-5c5cd8fc79-kd8nk_kube-system_e35ff77b-1b7e-41cb-bdd8-cceff9cf07cf_0(41213c01d484b7e3638d8200939c1e12097a0944ed902bba79a6e45d52401bf0): error checking pod kube-system_coredns-5c5cd8fc79-kd8nk for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c2770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000c9eb8, 0xc0000c2770, {0x59a340, 0xc000094d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000c9eb8, 0x64a420?, 0xc0000c9ea0?, 0x44cd69?, {0x59a340, 0xc000094d80}, {0xc0000d6030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000c9f50?, {0x59a340?, 0xc000094d80?}, {0xc0000d6030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000861a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   10m         Warning   FailedCreatePodSandBox           pod/local-path-provisioner-646d4d78cb-cvz4c    Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_local-path-provisioner-646d4d78cb-cvz4c_kube-system_422f1187-1977-4159-849d-c74c622c80fa_0(eaa0be77148a8fafc6e4a4a45397baf144eec3795e8896fd761ff7e4a181dbfa): error checking pod kube-system_local-path-provisioner-646d4d78cb-cvz4c for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00011fb28 sp=0xc00011fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00011fb78 sp=0xc00011fb28 pc=0x447eb6\nmain.cmdCheck(0xc000094770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00011fcd0 sp=0xc00011fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc00009beb8, 0xc000094770, {0x59a340, 0xc000074d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00011fd60 sp=0xc00011fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc00009beb8, 0x64a420?, 0xc00009bea0?, 0x44cd69?, {0x59a340, 0xc000074d80}, {0xc00001c060, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00011fe58 sp=0xc00011fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc00009bf50?, {0x59a340?, 0xc000074d80?}, {0xc00001c060?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00011ff08 sp=0xc00011fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00011ff80 sp=0xc00011ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00011ffe0 sp=0xc00011ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00011ffe8 sp=0xc00011ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000032fb0 sp=0xc000032f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000032fe0 sp=0xc000032fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000032fe8 sp=0xc000032fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000033790 sp=0xc000033770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000337c8 sp=0xc000033790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000337e0 sp=0xc0000337c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000337e8 sp=0xc0000337e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000033f20 sp=0xc000033f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000033fc8 sp=0xc000033f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000033fe0 sp=0xc000033fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000033fe8 sp=0xc000033fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 5 [finalizer wait]:\nruntime.gopark(0xc000003860?, 0x0?, 0x70?, 0x27?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000032630 sp=0xc000032610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000327e0 sp=0xc000032630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000327e8 sp=0xc0000327e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   10m         Warning   FailedCreatePodSandBox           pod/metrics-server-564cb4ff68-65mbh            Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_metrics-server-564cb4ff68-65mbh_kube-system_af48c63c-baee-475a-abd6-48108b095e31_0(954d98c82c46b2297a3e2b1997c04dd14efb9b7ad4b9b60471fbf4f97eaca162): error checking pod kube-system_metrics-server-564cb4ff68-65mbh for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c2770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000c9eb8, 0xc0000c2770, {0x59a340, 0xc000094d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000c9eb8, 0x64a420?, 0xc0000c9ea0?, 0x44cd69?, {0x59a340, 0xc000094d80}, {0xc0000d6030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000c9f50?, {0x59a340?, 0xc000094d80?}, {0xc0000d6030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000861a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   10m         Warning   FailedCreatePodSandBox           pod/helm-install-traefik-2thts                 Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_helm-install-traefik-2thts_kube-system_c9f4ebb0-6542-41f6-98fd-6f1edaff01ff_0(bde9054dcfa3a0953f07ac3ec51da58781d81f6690768b78b66571d4b4b75238): error checking pod kube-system_helm-install-traefik-2thts for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c0770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000c7eb8, 0xc0000c0770, {0x59a340, 0xc000092d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000c7eb8, 0x64a420?, 0xc0000c7ea0?, 0x44cd69?, {0x59a340, 0xc000092d80}, {0xc0000d6030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000c7f50?, {0x59a340?, 0xc000092d80?}, {0xc0000d6030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000841a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   10m         Warning   FailedCreatePodSandBox           pod/helm-install-traefik-crd-xrqn6             Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_helm-install-traefik-crd-xrqn6_kube-system_acd464c0-4d2a-4f64-9800-2c8a0598decd_0(6e0ab07404cde3f1b31017752770147fe35e4632745be3543913a7751b66e5f6): error checking pod kube-system_helm-install-traefik-crd-xrqn6 for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c0770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000c7eb8, 0xc0000c0770, {0x59a340, 0xc000092d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000c7eb8, 0x64a420?, 0xc0000c7ea0?, 0x44cd69?, {0x59a340, 0xc000092d80}, {0xc0000d6030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000c7f50?, {0x59a340?, 0xc000092d80?}, {0xc0000d6030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000841a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
default       10m         Normal    NodeHasSufficientMemory          node/worker-2                                  Node worker-2 status is now: NodeHasSufficientMemory
default       10m         Normal    NodeAllocatableEnforced          node/worker-2                                  Updated Node Allocatable limit across pods
default       10m         Normal    CertificateExpirationOK          node/worker-2                                  Node and Certificate Authority certificates managed by k3s are OK
default       10m         Normal    Starting                         node/worker-2                                  Starting kubelet.
default       10m         Normal    NodeHasNoDiskPressure            node/worker-2                                  Node worker-2 status is now: NodeHasNoDiskPressure
default       10m         Normal    NodeHasSufficientPID             node/worker-2                                  Node worker-2 status is now: NodeHasSufficientPID
default       10m         Normal    NodeReady                        node/worker-2                                  Node worker-2 status is now: NodeReady
