NAMESPACE     LAST SEEN   TYPE      REASON                           OBJECT                                         MESSAGE
kube-system   6m8s        Warning   FailedCreatePodSandBox           pod/helm-install-traefik-crd-gfdm8             Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_helm-install-traefik-crd-gfdm8_kube-system_66f7ae70-387f-4614-ba77-7157d6bf9e07_0(46e405a86d73b0f71a7b3e8cd9a0c1a8394a57faaf37709bb1b24ae6ad50eb75): error checking pod kube-system_helm-install-traefik-crd-gfdm8 for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c2770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000c9eb8, 0xc0000c2770, {0x59a340, 0xc000092d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000c9eb8, 0x64a420?, 0xc0000c9ea0?, 0x44cd69?, {0x59a340, 0xc000092d80}, {0xc0000d8030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000c9f50?, {0x59a340?, 0xc000092d80?}, {0xc0000d8030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000841a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   6m7s        Warning   FailedCreatePodSandBox           pod/helm-install-traefik-44ftg                 Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_helm-install-traefik-44ftg_kube-system_8682dcdf-9358-47a6-a37c-58dd78623e70_0(3b377091bd497e1242e7203979ba28967ad07f7436ccfd7e45a3b6cf860d518a): error checking pod kube-system_helm-install-traefik-44ftg for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c2770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000c9eb8, 0xc0000c2770, {0x59a340, 0xc000092d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000c9eb8, 0x64a420?, 0xc0000c9ea0?, 0x44cd69?, {0x59a340, 0xc000092d80}, {0xc0000d8030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000c9f50?, {0x59a340?, 0xc000092d80?}, {0xc0000d8030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000841a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   6m5s        Warning   FailedCreatePodSandBox           pod/coredns-7896679cc-c7twk                    Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_coredns-7896679cc-c7twk_kube-system_19750941-60e6-427c-a829-324220106103_0(b96eef515a3586ba9b11ee5d659e17a4bda222701d2345dca7e8a36d68fb3ccb): error checking pod kube-system_coredns-7896679cc-c7twk for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00011fb28 sp=0xc00011fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00011fb78 sp=0xc00011fb28 pc=0x447eb6\nmain.cmdCheck(0xc000098770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00011fcd0 sp=0xc00011fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc00009feb8, 0xc000098770, {0x59a340, 0xc000076d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00011fd60 sp=0xc00011fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc00009feb8, 0x64a420?, 0xc00009fea0?, 0x44cd69?, {0x59a340, 0xc000076d80}, {0xc00001e090, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00011fe58 sp=0xc00011fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc00009ff50?, {0x59a340?, 0xc000076d80?}, {0xc00001e090?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00011ff08 sp=0xc00011fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00011ff80 sp=0xc00011ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00011ffe0 sp=0xc00011ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00011ffe8 sp=0xc00011ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 5 [runnable]:\nruntime.runfinq()\n\truntime/mfinal.go:162 fp=0xc0000347e0 sp=0xc0000347d8 pc=0x418f40\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   6m5s        Warning   FailedCreatePodSandBox           pod/metrics-server-7b9c9c4b9c-k5xws            Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_metrics-server-7b9c9c4b9c-k5xws_kube-system_7e29b6d8-1e65-4a6c-b991-75d9f768d575_0(f9827e4adc59de31e0a49f875ae7449a0e6c66b22935d53345d7217da8487e3b): error checking pod kube-system_metrics-server-7b9c9c4b9c-k5xws for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c4770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000cbeb8, 0xc0000c4770, {0x59a340, 0xc000094d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000cbeb8, 0x64a420?, 0xc0000cbea0?, 0x44cd69?, {0x59a340, 0xc000094d80}, {0xc0000d8030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000cbf50?, {0x59a340?, 0xc000094d80?}, {0xc0000d8030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000861a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
kube-system   5m54s       Warning   FailedCreatePodSandBox           pod/helm-install-traefik-44ftg                 Failed to create pod sandbox: rpc error: code = Unknown desc = failed to get network status for pod sandbox k8s_helm-install-traefik-44ftg_kube-system_8682dcdf-9358-47a6-a37c-58dd78623e70_0(6980153dfae3b9538bcd7269724a10b26ec660ea6016e99d1dd64b4880fd5f10): error checking pod kube-system_helm-install-traefik-44ftg for CNI network "cbr0": netplugin failed: "panic: runtime error: invalid memory address or nil pointer dereference\n[signal SIGSEGV: segmentation violation code=0x1 addr=0x0 pc=0x52a6b6]\n\ngoroutine 1 [running]:\npanic({0x542be0, 0x649aa0})\n\truntime/panic.go:941 +0x397 fp=0xc00019fb28 sp=0xc00019fa68 pc=0x4339d7\nruntime.panicmem(...)\n\truntime/panic.go:220\nruntime.sigpanic()\n\truntime/signal_unix.go:822 +0x336 fp=0xc00019fb78 sp=0xc00019fb28 pc=0x447eb6\nmain.cmdCheck(0xc0000c2770)\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:301 +0x2b6 fp=0xc00019fcd0 sp=0xc00019fb78 pc=0x52a6b6\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).checkVersionAndCall(0xc0000c9eb8, 0xc0000c2770, {0x59a340, 0xc000092d80}, 0x571cf8)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:166 +0x20a fp=0xc00019fd60 sp=0xc00019fcd0 pc=0x521a0a\ngithub.com/containernetworking/cni/pkg/skel.(*dispatcher).pluginMain(0xc0000c9eb8, 0x64a420?, 0xc0000c9ea0?, 0x44cd69?, {0x59a340, 0xc000092d80}, {0xc0000d8030, 0x24})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:234 +0x6a5 fp=0xc00019fe58 sp=0xc00019fd60 pc=0x522345\ngithub.com/containernetworking/cni/pkg/skel.PluginMainWithError(...)\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:275\ngithub.com/containernetworking/cni/pkg/skel.PluginMain(0x568883?, 0x10?, 0xc0000c9f50?, {0x59a340?, 0xc000092d80?}, {0xc0000d8030?, 0x407639?})\n\tgithub.com/containernetworking/cni/pkg/skel/skel.go:290 +0xd1 fp=0xc00019ff08 sp=0xc00019fe58 pc=0x522511\nmain.main()\n\tgithub.com/containernetworking/plugins/plugins/meta/bandwidth/main.go:249 +0x153 fp=0xc00019ff80 sp=0xc00019ff08 pc=0x52a233\nruntime.main()\n\truntime/proc.go:250 +0x212 fp=0xc00019ffe0 sp=0xc00019ff80 pc=0x436592\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc00019ffe8 sp=0xc00019ffe0 pc=0x460921\n\ngoroutine 2 [force gc (idle)]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034fb0 sp=0xc000034f90 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.forcegchelper()\n\truntime/proc.go:301 +0xad fp=0xc000034fe0 sp=0xc000034fb0 pc=0x4367ed\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000034fe8 sp=0xc000034fe0 pc=0x460921\ncreated by runtime.init.6\n\truntime/proc.go:289 +0x25\n\ngoroutine 3 [GC sweep wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035790 sp=0xc000035770 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgsweep(0x0?)\n\truntime/mgcsweep.go:278 +0x8e fp=0xc0000357c8 sp=0xc000035790 pc=0x42414e\nruntime.gcenable.func1()\n\truntime/mgc.go:177 +0x26 fp=0xc0000357e0 sp=0xc0000357c8 pc=0x419f46\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000357e8 sp=0xc0000357e0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:177 +0x6b\n\ngoroutine 4 [GC scavenge wait]:\nruntime.gopark(0x0?, 0x0?, 0x0?, 0x0?, 0x0?)\n\truntime/proc.go:361 +0xd6 fp=0xc000035f20 sp=0xc000035f00 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.bgscavenge(0x0?)\n\truntime/mgcscavenge.go:272 +0xec fp=0xc000035fc8 sp=0xc000035f20 pc=0x421dec\nruntime.gcenable.func2()\n\truntime/mgc.go:178 +0x26 fp=0xc000035fe0 sp=0xc000035fc8 pc=0x419ee6\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc000035fe8 sp=0xc000035fe0 pc=0x460921\ncreated by runtime.gcenable\n\truntime/mgc.go:178 +0xaa\n\ngoroutine 18 [finalizer wait]:\nruntime.gopark(0xc0000841a0?, 0x0?, 0x70?, 0x47?, 0x4433f1?)\n\truntime/proc.go:361 +0xd6 fp=0xc000034630 sp=0xc000034610 pc=0x436956\nruntime.goparkunlock(...)\n\truntime/proc.go:367\nruntime.runfinq()\n\truntime/mfinal.go:177 +0xb3 fp=0xc0000347e0 sp=0xc000034630 pc=0x418ff3\nruntime.goexit()\n\truntime/asm_amd64.s:1571 +0x1 fp=0xc0000347e8 sp=0xc0000347e0 pc=0x460921\ncreated by runtime.createfing\n\truntime/mfinal.go:157 +0x45\n"
default       5m52s       Normal    CertificateExpirationOK          node/worker-1                                  Node and Certificate Authority certificates managed by k3s are OK
default       5m52s       Normal    Starting                         node/worker-1                                  Starting kubelet.
default       5m51s       Normal    NodeHasSufficientPID             node/worker-1                                  Node worker-1 status is now: NodeHasSufficientPID
default       5m51s       Normal    NodeHasSufficientMemory          node/worker-1                                  Node worker-1 status is now: NodeHasSufficientMemory
default       5m51s       Normal    NodeHasNoDiskPressure            node/worker-1                                  Node worker-1 status is now: NodeHasNoDiskPressure
